,XYZ,GRF1,GRF0,LHipMoment,RHipMoment,LKneeMoment,RKneeMoment,RAnkleMoment,LAnkleMoment,RGroundReactionMoment,LGroundReactionMoment,LHipForce,RHipForce,LKneeForce,RKneeForce,RAnkleForce,LAnkleForce,RNormalisedGRF,RGroundReactionForce,LNormalisedGRF,LGroundReactionForce,RAnklePower,RKneePower,RHipPower,LAnklePower,LKneePower,LHipPower,RFootProgressAngles,LFootProgressAngles,RPelvisAngles,LPelvisAngles,RAbsAnkleAngle,RAnkleAngles,RKneeAngles,RHipAngles,LAnkleAngles,LAbsAnkleAngle,LKneeAngles,LHipAngles,RTOP,RTOL,RTOA,RTOO,RFOP,RFOL,RFOA,RFOO,RTIP,RTIL,RTIA,RTIO,RFEP,RFEL,RFEA,RFEO,LTOP,LTOL,LTOA,LTOO,LFOP,LFOL,LFOA,LFOO,LTIP,LTIL,LTIA,LTIO,LFEP,LFEL,LFEA,LFEO,PELP,PELL,PELA,PELO,RTOE,RHEE,RANK,RTIB,RKNE,RTHI,LTOE,LHEE,LANK,LTIB,LKNE,LTHI,RPSI,LPSI,RASI,LASI
10,y,-10.432050704956055,-10.582674980163574,0.0,0.0,0.0,0.0,0.0,0.0,-9.326436996459961,1.2422806024551392,0.0,0.0,0.0,0.0,0.0,0.0,0.25405192375183105,0.17337195575237274,0.237465962767601,-0.16845043003559113,0.0,0.0,0.0,0.0,0.0,0.0,-0.9484148621559143,-5.801098823547363,3.280374765396118,-3.280374765396118,0.0,3.4936277866363525,0.3837156593799591,8.238547325134277,2.781463861465454,0.0,18.422924041748047,-3.8510143756866455,1500.9912109375,1423.29345703125,1431.70849609375,1436.056884765625,1695.794189453125,1462.7008056640625,1487.9459228515625,1500.9912109375,1532.02001953125,1665.9776611328125,1246.260009765625,1635.971435546875,1578.5975341796875,1648.5577392578125,1130.32763671875,1526.4169921875,1738.479248046875,1697.721435546875,1643.5399169921875,1693.39599609375,1873.7288818359375,1751.45556640625,1588.9107666015625,1738.479248046875,1542.770751953125,1818.4075927734375,1584.48828125,1823.9346923828125,1597.669921875,1370.8453369140625,1140.206787109375,1526.9368896484375,1540.941650390625,1608.484375,1433.659912109375,1588.1337890625,1479.4012451171875,1683.273681640625,1632.966796875,1571.99267578125,1508.4364013671875,1514.4195556640625,1747.830322265625,1889.415771484375,1823.30615234375,1654.09765625,1505.1651611328125,1511.489501953125,1667.551025390625,1684.416748046875,1497.21044921875,1527.9134521484375
11,z,1.100666880607605,2.4890143871307373,0.0,0.0,0.0,0.0,0.0,0.0,0.45751628279685974,5.9508585929870605,0.0,0.0,0.0,0.0,0.0,0.0,-0.27180635929107666,-0.02666420489549637,-0.37436196208000183,-0.03672490641474724,0.0,0.0,0.0,0.0,0.0,0.0,-11.179952621459961,-11.707576751708984,6.510315418243408,-6.510315418243408,0.0,-15.585947036743164,-13.10014533996582,8.769879341125488,-9.769413948059082,0.0,-10.72751522064209,29.94063949584961,68.24674987792969,62.2911491394043,130.35678100585938,64.188720703125,80.42103576660156,62.55413055419922,266.7509765625,68.24678039550781,480.1541748046875,108.65032958984375,-13.298591613769531,89.44104766845703,911.6240234375,541.8882446289062,567.8236694335938,501.2137756347656,131.39463806152344,97.83247375488281,128.05075073242188,83.25381469726562,275.817138671875,175.13055419921875,265.78546142578125,131.39463806152344,478.63348388671875,261.99322509765625,-41.060394287109375,239.84375,908.1458740234375,545.34033203125,546.6830444335938,492.0810546875,1065.4149169921875,906.3876953125,861.9095458984375,909.885009765625,44.845542907714844,55.33344650268555,87.51750946044922,300.3219299316406,495.22601318359375,684.0333862304688,96.30509948730469,241.89320373535156,242.36245727539062,387.6988220214844,499.5096740722656,677.0345458984375,1044.2060546875,1039.1669921875,993.5693969726562,988.29296875
12,x,1.559220790863037,1.641208291053772,-27.29660415649414,-264.1489562988281,-27.87742042541504,80.44560241699219,-54.196327209472656,-28.15898323059082,-8.410075187683105,-2.34867000579834,0.12197282910346985,0.5073391199111938,-0.4366801381111145,0.05446000024676323,-0.18184658885002136,-0.055419228971004486,-1.7671806812286377,0.024579990655183792,1.705853819847107,-0.023570096120238304,0.0,0.0,0.0,0.0,0.0,0.0,-86.3280029296875,-44.63264465332031,16.702144622802734,16.702144622802734,11.97940731048584,12.446916580200195,22.794662475585938,24.352109909057617,2.615097761154175,2.5774877071380615,58.214317321777344,28.878538131713867,105.25125885009766,157.44424438476562,93.29119110107422,92.39000701904297,143.83505249023438,300.41400146484375,107.95469665527344,105.2512435913086,133.9344024658203,548.5729370117188,180.13819885253906,145.52684020996094,74.02291870117188,530.4251098632812,247.82769775390625,133.3099365234375,328.71807861328125,408.2796630859375,336.3580017089844,342.6952209472656,286.7865295410156,525.4713745117188,309.7064514160156,328.7180480957031,268.2276611328125,654.0064697265625,300.2821960449219,284.90032958984375,235.65724182128906,660.49951171875,114.87826538085938,267.2898864746094,164.54444885253906,316.31817626953125,173.11813354492188,154.840087890625,112.69097137451172,157.81329345703125,105.19190979003906,48.79726791381836,74.8166732788086,-14.523755073547363,323.9553527832031,278.80548095703125,326.82122802734375,351.5384216308594,322.1477966308594,366.23272705078125,105.27118682861328,188.29356384277344,44.525299072265625,288.09979248046875
13,y,-10.225860595703125,-10.349344253540039,-17.185409545898438,6.502221584320068,-4.900640964508057,15.79129695892334,-0.02783522754907608,-8.208355903625488,-9.692270278930664,1.932266354560852,0.1395110785961151,0.26138338446617126,-0.04474511370062828,0.029571285471320152,0.007962450385093689,0.01129516214132309,0.25056055188179016,0.1733604222536087,0.24026602506637573,-0.16734425723552704,0.0,0.0,0.0,0.0,0.0,0.0,-0.7936479449272156,-5.519155502319336,3.4174091815948486,-3.4174091815948486,0.0,3.5049266815185547,0.2411065250635147,8.692995071411133,2.769014835357666,0.0,17.792829513549805,-4.207798957824707,1500.7296142578125,1423.02783203125,1431.3779296875,1435.8026123046875,1695.5103759765625,1462.4051513671875,1487.455322265625,1500.7296142578125,1527.163330078125,1665.935302734375,1246.97705078125,1635.677001953125,1567.218505859375,1642.618896484375,1124.444091796875,1521.3179931640625,1706.994873046875,1665.8675537109375,1612.0487060546875,1660.703369140625,1845.869384765625,1722.4874267578125,1561.0311279296875,1706.994873046875,1518.1795654296875,1792.800048828125,1550.01025390625,1795.094970703125,1586.249755859375,1358.651123046875,1113.8565673828125,1502.6041259765625,1530.029541015625,1597.0435791015625,1422.106689453125,1576.734130859375,1479.4434814453125,1683.28271484375,1632.64892578125,1569.1602783203125,1503.450927734375,1506.62939453125,1715.48291015625,1860.6962890625,1794.8343505859375,1628.6387939453125,1482.520751953125,1495.7938232421875,1656.65478515625,1673.565185546875,1486.0980224609375,1516.73291015625
14,z,-0.6868482828140259,1.5946124792099,4.6273698806762695,25.610187530517578,1.6770724058151245,41.553165435791016,42.57941436767578,3.1942529678344727,0.46170586347579956,5.6554155349731445,1.5586731433868408,1.3523070812225342,0.36784011125564575,0.6354020237922668,0.16358040273189545,-0.14097818732261658,-0.24885636568069458,-0.024412810802459717,-0.23677347600460052,-0.023227477446198463,0.06305289268493652,0.022192595526576042,-0.42409417033195496,0.021479414775967598,0.01771659590303898,0.03761120140552521,-11.18212890625,-11.976567268371582,6.457952499389648,-6.457952499389648,0.0,-15.634832382202148,-13.030194282531738,8.72274398803711,-9.724029541015625,0.0,-9.64699649810791,28.50950813293457,68.10932922363281,62.20231246948242,130.10824584960938,63.94264221191406,80.60967254638672,62.88847732543945,266.6063232421875,68.10940551757812,479.26904296875,109.98026275634766,-17.639190673828125,89.56544494628906,911.0020751953125,544.0262451171875,561.1420288085938,500.26141357421875,129.36349487304688,96.9262466430664,128.6201171875,82.47451782226562,270.03033447265625,172.71865844726562,267.8002014160156,129.3634796142578,479.9617614746094,258.001953125,-41.063446044921875,235.43402099609375,907.0512084960938,552.9392700195312,560.72119140625,493.71551513671875,1064.6800537109375,905.0531616210938,861.4904174804688,909.0267333984375,44.78257369995117,55.66387939453125,87.52243041992188,299.51092529296875,493.8150939941406,682.5864868164062,94.26657104492188,235.88021850585938,237.99716186523438,386.6863708496094,501.9779968261719,679.2604370117188,1043.3134765625,1037.9188232421875,993.2780151367188,987.2842407226562
15,x,1.2039964199066162,1.50492262840271,-12.994317054748535,-261.5585632324219,-17.656660079956055,79.24079895019531,-53.997859954833984,-35.19061279296875,-8.696016311645508,-2.4422767162323,0.08447495847940445,0.4930054545402527,-0.43768736720085144,0.05089973285794258,-0.18224158883094788,-0.05647091940045357,-1.7800378799438477,0.024233413860201836,1.715530514717102,-0.023047028109431267,0.0,0.0,0.0,0.0,0.0,0.0,-86.22946166992188,-46.287452697753906,16.468549728393555,16.468549728393555,12.574934005737305,13.072036743164062,22.681781768798828,23.322309494018555,3.0738298892974854,3.0258262157440186,58.862640380859375,30.456995010375977,105.1166000366211,157.3478240966797,93.0289535522461,92.28559112548828,143.60955810546875,300.30328369140625,107.34661865234375,105.11659240722656,133.18124389648438,548.4178466796875,181.0502471923828,145.2985076904297,72.02352142333984,529.1405029296875,247.62335205078125,132.52883911132812,327.80413818359375,407.5013732910156,335.7943420410156,341.9294738769531,285.4281311035156,524.5198974609375,309.398681640625,327.80413818359375,268.8648681640625,653.298095703125,297.3188171386719,283.71270751953125,233.65872192382812,663.8912353515625,123.39190673828125,268.030517578125,162.8562774658203,314.3206787109375,170.93724060058594,152.8411102294922,112.67011260986328,157.5523681640625,104.97491455078125,48.26870346069336,74.08940124511719,-15.717880249023438,323.0311584472656,277.204345703125,325.6504821777344,351.7137145996094,323.2638854980469,366.86083984375,103.46088409423828,186.45889282226562,42.67286682128906,286.2263488769531
16,y,-10.685467720031738,-10.62431812286377,-17.42160987854004,6.204318046569824,-0.6143043041229248,15.667954444885254,-0.038036588579416275,-8.968772888183594,-9.713191032409668,1.8932029008865356,0.12326307594776154,0.2657771706581116,-0.04043421149253845,0.028651421889662743,0.008031756617128849,0.027917638421058655,0.2470276653766632,0.17462171614170074,0.2349340319633484,-0.1682935506105423,0.0,0.0,0.0,0.0,0.0,0.0,-0.6545829176902771,-5.345224380493164,3.5269994735717773,-3.5269994735717773,0.0,3.524576425552368,0.15130460262298584,9.124223709106445,2.8816633224487305,0.0,17.366472244262695,-4.509106636047363,1500.4552001953125,1422.777099609375,1431.0224609375,1435.5296630859375,1695.232177734375,1462.197509765625,1486.9334716796875,1500.4552001953125,1522.135009765625,1666.34912109375,1247.902099609375,1635.38818359375,1555.9127197265625,1637.4276123046875,1118.6925048828125,1516.037109375,1674.6243896484375,1632.8504638671875,1579.7264404296875,1627.0208740234375,1817.4345703125,1692.113037109375,1532.7408447265625,1674.6243896484375,1493.83984375,1763.9833984375,1514.4322509765625,1765.65478515625,1574.8427734375,1344.6583251953125,1089.197265625,1478.5648193359375,1519.3134765625,1585.5860595703125,1410.545166015625,1565.3778076171875,1479.4447021484375,1683.2879638671875,1632.2911376953125,1566.1317138671875,1498.150634765625,1498.4945068359375,1681.9744873046875,1831.0196533203125,1765.465087890625,1602.470458984375,1459.8812255859375,1479.6978759765625,1645.921630859375,1662.8167724609375,1475.1507568359375,1505.630126953125
17,z,0.8309391736984253,1.7770341634750366,1.9946777820587158,25.533845901489258,4.017983436584473,41.32017517089844,42.27348327636719,5.939631462097168,0.46540185809135437,5.74069881439209,1.5335650444030762,1.3611308336257935,0.3400226831436157,0.6397588849067688,0.16522808372974396,-0.1407904177904129,-0.24875372648239136,-0.024402741342782974,-0.2761836647987366,-0.027093617245554924,0.06731119751930237,0.014485570602118969,-0.4388822913169861,0.02900124154984951,0.003162004519253969,0.0026483526453375816,-11.155496597290039,-12.105440139770508,6.394168376922607,-6.394168376922607,0.0,-15.7197847366333,-13.019082069396973,8.841108322143555,-10.134233474731445,0.0,-8.27292251586914,27.391878128051758,68.00271606445312,62.124168395996094,129.88592529296875,63.723907470703125,80.83928680419922,63.20351791381836,266.4888000488281,68.00273132324219,478.2563171386719,111.32123565673828,-22.109054565429688,89.7242202758789,910.2202758789062,545.7805786132812,554.664306640625,499.1759033203125,127.19764709472656,95.9410171508789,129.25189208984375,81.68687438964844,263.7298889160156,169.96017456054688,269.8926696777344,127.19763946533203,481.43707275390625,250.71778869628906,-40.831268310546875,230.64813232421875,905.84326171875,560.112060546875,574.7772827148438,495.5303955078125,1063.8560791015625,903.6270141601562,861.0975952148438,908.0317993164062,44.73771286010742,56.048641204833984,87.56389617919922,298.6684265136719,492.3088684082031,681.0501098632812,91.73407745361328,228.972412109375,232.9254913330078,385.06427001953125,504.5412902832031,681.47900390625,1042.1729736328125,1036.4276123046875,992.8945922851562,986.2510375976562
18,x,1.2249807119369507,1.3885880708694458,11.768184661865234,-254.7209014892578,-23.230735778808594,75.955322265625,-53.177303314208984,-21.669052124023438,-8.54273796081543,-3.7462713718414307,0.058010224252939224,0.4738944470882416,-0.42145514488220215,0.04351619631052017,-0.1817127764225006,-0.05073961988091469,-1.7626906633377075,0.0249155405908823,1.7160420417785645,-0.02218490093946457,0.0,0.0,0.0,0.0,0.0,0.0,-86.1255111694336,-48.08587646484375,16.184051513671875,16.184051513671875,13.190476417541504,13.720812797546387,22.639223098754883,22.269411087036133,3.5254335403442383,3.461632490158081,59.253570556640625,31.932104110717773,105.01216888427734,157.31822204589844,92.84417724609375,92.24247741699219,143.3214111328125,300.23944091796875,106.8172378540039,105.01221466064453,132.5785369873047,548.1480712890625,182.33584594726562,145.0386199951172,70.21432495117188,527.85205078125,248.40713500976562,131.9079132080078,326.6409606933594,406.3890686035156,334.7855224609375,340.81915283203125,284.1063232421875,523.3507080078125,308.5401916503906,326.6409606933594,269.32318115234375,652.4393310546875,291.3511047363281,282.4571228027344,231.8579559326172,666.085205078125,129.1187286376953,268.5854187011719,161.2876739501953,312.52520751953125,168.9132843017578,151.03611755371094,112.67858123779297,157.2387237548828,104.7299575805664,47.8233757019043,73.55703735351562,-16.660551071166992,321.9526062011719,275.5948486328125,324.4185791015625,351.6788635253906,324.0477294921875,367.192626953125,101.8583984375,184.82254028320312,40.935848236083984,284.5116271972656
19,y,-10.46224308013916,-10.787765502929688,-25.188478469848633,7.803351402282715,4.8786845207214355,16.26563262939453,0.7701486945152283,-3.776293992996216,-10.371866226196289,1.9232463836669922,0.1062813326716423,0.2672652304172516,-0.04037237539887428,0.026010926812887192,0.006161831319332123,0.041092634201049805,0.2539810538291931,0.17291995882987976,0.22614577412605286,-0.16834372282028198,0.0,0.0,0.0,0.0,0.0,0.0,-0.5297214984893799,-5.257420063018799,3.6103522777557373,-3.6103522777557373,0.0,3.551440715789795,0.10736706852912903,9.531917572021484,3.095635175704956,0.0,17.186138153076172,-4.7552595138549805,1500.1658935546875,1422.5377197265625,1430.63720703125,1435.2362060546875,1694.955322265625,1462.0701904296875,1486.3692626953125,1500.1658935546875,1516.9273681640625,1667.1683349609375,1249.0299072265625,1635.100341796875,1544.6875,1632.85009765625,1113.0338134765625,1510.56689453125,1641.4154052734375,1598.7989501953125,1546.6431884765625,1592.4156494140625,1788.414794921875,1660.5655517578125,1504.0982666015625,1641.4154052734375,1469.8558349609375,1732.3746337890625,1477.7276611328125,1735.609375,1563.4521484375,1328.5867919921875,1066.2568359375,1454.92919921875,1508.783935546875,1574.1126708984375,1398.986328125,1554.06982421875,1479.410400390625,1683.2911376953125,1631.8936767578125,1562.912353515625,1492.5457763671875,1490.0562744140625,1647.3724365234375,1800.4281005859375,1735.2425537109375,1575.7357177734375,1437.3009033203125,1463.16796875,1635.345947265625,1652.166015625,1464.369384765625,1494.600341796875
20,z,0.5703050494194031,2.128610849380493,-2.329836368560791,26.71884536743164,6.246776103973389,42.5830078125,43.31524658203125,7.4110918045043945,0.4584132730960846,5.765024185180664,1.491117238998413,1.3698596954345703,0.3103029131889343,0.6426324844360352,0.16407665610313416,-0.1314457803964615,-0.24202634394168854,-0.023742783814668655,-0.2155359536409378,-0.0211440771818161,0.07041953504085541,0.006326290778815746,-0.4433146119117737,0.023313915356993675,-0.005251464433968067,-0.0614430196583271,-11.101563453674316,-12.151432991027832,6.317055702209473,-6.317055702209473,0.0,-15.835814476013184,-13.05710506439209,9.106269836425781,-10.910381317138672,0.0,-6.772530555725098,26.629053115844727,67.92493438720703,62.0528450012207,129.68463134765625,63.52745819091797,81.11717224121094,63.50116729736328,266.3963623046875,67.92488098144531,477.12200927734375,112.68170928955078,-26.705612182617188,89.92251586914062,909.2772216796875,547.2068481445312,548.4139404296875,497.96270751953125,124.90829467773438,94.94570922851562,129.96559143066406,80.92149353027344,256.8686828613281,166.98089599609375,272.04058837890625,124.9083023071289,483.0135498046875,240.97491455078125,-40.17817687988281,225.4462127685547,904.518310546875,567.0322875976562,588.522705078125,497.48046875,1062.9346923828125,902.1049194335938,860.714111328125,906.8977661132812,44.71015548706055,56.486141204833984,87.646728515625,297.79498291015625,490.70550537109375,679.4147338867188,88.83374786376953,221.24014282226562,227.2073974609375,382.9775390625,507.18487548828125,683.7083129882812,1040.7899169921875,1034.69970703125,992.4102783203125,985.1812133789062
21,x,1.3775701522827148,1.2551677227020264,10.9630126953125,-254.81161499023438,-11.312453269958496,79.8189926147461,-59.406227111816406,-25.913484573364258,-8.573787689208984,-3.52099609375,0.055121757090091705,0.4557925760746002,-0.40368324518203735,0.03442110866308212,-0.18680447340011597,-0.051583994179964066,-1.753206729888916,0.024079209193587303,1.7203474044799805,-0.023086464032530785,0.0,0.0,0.0,0.0,0.0,0.0,-86.01222229003906,-50.02310562133789,15.856005668640137,15.856005668640137,13.822834968566895,14.390027046203613,22.670074462890625,21.20264434814453,3.947997570037842,3.862727165222168,59.36021041870117,33.297664642333984,104.92828369140625,157.34129333496094,92.7217788696289,92.2471694946289,142.9715576171875,300.2106628417969,106.3521499633789,104.92826843261719,132.12123107910156,547.7703247070312,183.92857360839844,144.74462890625,68.59187316894531,526.5811767578125,249.9958038330078,131.44198608398438,325.3685607910156,405.13275146484375,333.55926513671875,339.56390380859375,282.78253173828125,522.0751953125,307.3547668457031,325.3685607910156,269.5647888183594,651.3303833007812,283.5865478515625,281.15411376953125,230.25241088867188,667.0994873046875,131.87884521484375,268.9138488769531,159.83885192871094,310.9298095703125,167.03482055664062,149.42214965820312,112.70733642578125,156.8696746826172,104.45427703857422,47.45930099487305,73.20809936523438,-17.358545303344727,320.8313903808594,273.9775695800781,323.13262939453125,351.39825439453125,324.4688720703125,367.19720458984375,100.46701049804688,183.38851928710938,39.30539321899414,282.95745849609375
22,y,-10.130188941955566,-10.373234748840332,-28.53173828125,8.943171501159668,6.126160621643066,15.765758514404297,-1.2285535335540771,-5.629142761230469,-9.941280364990234,2.0542590618133545,0.09413817524909973,0.26758208870887756,-0.04256769269704819,0.024596385657787323,0.005663173273205757,0.05460057035088539,0.24545574188232422,0.1719895750284195,0.23533602058887482,-0.1687660813331604,0.0,0.0,0.0,0.0,0.0,0.0,-0.4177573025226593,-5.232405185699463,3.6686034202575684,-3.6686034202575684,0.0,3.584289073944092,0.10180315375328064,9.915548324584961,3.3758504390716553,0.0,17.26441764831543,-4.946071147918701,1499.860595703125,1422.305908203125,1430.2181396484375,1434.92236328125,1694.67529296875,1462.0113525390625,1485.7479248046875,1499.860595703125,1511.533935546875,1668.3255615234375,1250.35498046875,1634.8084716796875,1533.5516357421875,1628.7135009765625,1107.4215087890625,1504.9005126953125,1607.4136962890625,1563.843994140625,1512.871337890625,1556.9578857421875,1758.781494140625,1628.0721435546875,1475.1541748046875,1607.4136962890625,1446.3140869140625,1698.5850830078125,1439.9072265625,1704.9405517578125,1552.080078125,1310.354736328125,1044.996337890625,1431.7894287109375,1498.427001953125,1562.62255859375,1387.44287109375,1542.81591796875,1479.3489990234375,1683.293701171875,1631.457763671875,1559.51123046875,1486.6534423828125,1481.369140625,1611.7684326171875,1768.971435546875,1704.2198486328125,1548.61474609375,1414.8468017578125,1446.2127685546875,1624.9188232421875,1641.6036376953125,1453.7542724609375,1483.634765625
23,z,0.11304252594709396,2.044651508331299,-1.241015911102295,25.37066078186035,10.049577713012695,41.35054397583008,42.41522216796875,11.62117862701416,0.45689743757247925,5.865458965301514,1.454357624053955,1.3844727277755737,0.2961077094078064,0.6509537696838379,0.1630619466304779,-0.12700319290161133,-0.2936294972896576,-0.02880505472421646,-0.24256879091262817,-0.023795997723937035,0.08073840290307999,-0.002871351782232523,-0.45263907313346863,0.03160133212804794,-0.023422790691256523,-0.05724181607365608,-11.02353286743164,-12.166338920593262,6.2236104011535645,-6.2236104011535645,0.0,-15.977502822875977,-13.131112098693848,9.49493408203125,-11.920455932617188,0.0,-5.340612411499023,26.234020233154297,67.8725814819336,61.981353759765625,129.496337890625,63.34557342529297,81.45365142822266,63.77983856201172,266.3249206542969,67.8725814819336,475.8717956542969,114.06913757324219,-31.425506591796875,90.1665267944336,908.171630859375,548.3518676757812,542.404052734375,496.6268615722656,122.488525390625,93.97500610351562,130.7540740966797,80.18569946289062,249.39724731445312,163.85635375976562,274.1937255859375,122.48857116699219,484.63897705078125,229.7748260498047,-38.91014099121094,219.78294372558594,903.0733642578125,573.856689453125,601.6784057617188,499.5135803222656,1061.9061279296875,900.4832153320312,860.3182983398438,905.6224975585938,44.697792053222656,56.97822952270508,87.77699279785156,296.89276123046875,489.00384521484375,677.6702270507812,85.69551849365234,212.77041625976562,220.91603088378906,380.6005859375,509.8859558105469,685.9486694335938,1039.17236328125,1032.7449951171875,991.8138427734375,984.0606079101562
24,x,1.2934647798538208,1.3910727500915527,-8.42480182647705,-243.18052673339844,5.769308567047119,74.68663787841797,-55.76369094848633,-36.737152099609375,-7.640372276306152,-4.74089241027832,0.08577024191617966,0.43256470561027527,-0.38224485516548157,0.025575362145900726,-0.18349145352840424,-0.05901726335287094,-1.7669092416763306,0.022848090156912804,1.7006043195724487,-0.021602600812911987,0.0,0.0,0.0,0.0,0.0,0.0,-85.88459777832031,-52.0900764465332,15.493412971496582,15.493412971496582,14.46751880645752,15.074853897094727,22.775634765625,20.13205337524414,4.316558837890625,4.205585479736328,59.16328811645508,34.55293655395508,104.85346221923828,157.39907836914062,92.64373779296875,92.28282165527344,142.56539916992188,300.2023010253906,105.93617248535156,104.85348510742188,131.80111694335938,547.295166015625,185.74710083007812,144.4167022705078,67.15144348144531,525.3516845703125,252.18260192871094,131.12242126464844,324.0988464355469,403.88330078125,332.3001403808594,338.322021484375,281.429443359375,520.7826538085938,306.03302001953125,324.098876953125,269.5509948730469,649.943115234375,275.3367004394531,279.82330322265625,228.838134765625,666.9915161132812,131.77383422851562,268.97393798828125,158.5082244873047,309.53070068359375,165.2875213623047,147.99481201171875,112.74539947509766,156.4449005126953,104.1476821899414,47.17503356933594,73.0267105102539,-17.824012756347656,319.7469787597656,272.3616943359375,321.8040466308594,350.8536376953125,324.501220703125,366.8614807128906,99.29008483886719,182.16104125976562,37.769840240478516,281.5641174316406
25,y,-10.156137466430664,-10.488324165344238,-36.101768493652344,9.202905654907227,7.134581089019775,15.631621360778809,0.3050476014614105,-7.361966609954834,-10.622282981872559,1.291295051574707,0.0838862955570221,0.2652190327644348,-0.05186384543776512,0.02283734455704689,0.0062313685193657875,0.06177449971437454,0.23290610313415527,0.1733337938785553,0.220210000872612,-0.16682927310466766,0.0,0.0,0.0,0.0,0.0,0.0,-0.3175297677516937,-5.248019218444824,3.7027087211608887,-3.7027087211608887,0.0,3.621737241744995,0.12729090452194214,10.274105072021484,3.6797618865966797,0.0,17.575462341308594,-5.080824375152588,1499.53955078125,1422.0784912109375,1429.76123046875,1434.590087890625,1694.3875732421875,1462.004638671875,1485.0528564453125,1499.53955078125,1505.95166015625,1669.7354736328125,1251.8704833984375,1634.5072021484375,1522.513671875,1624.825927734375,1101.8072509765625,1499.03515625,1572.657470703125,1528.1026611328125,1478.475341796875,1520.7132568359375,1728.48974609375,1594.825439453125,1445.9434814453125,1572.657470703125,1423.2686767578125,1663.3638916015625,1400.9727783203125,1673.6170654296875,1540.7271728515625,1290.1358642578125,1025.30859375,1409.2060546875,1488.22314453125,1551.112060546875,1375.9278564453125,1531.6204833984375,1479.271240234375,1683.2955322265625,1630.9859619140625,1555.943115234375,1480.4979248046875,1472.4957275390625,1575.2686767578125,1736.7012939453125,1672.4541015625,1521.3070068359375,1392.5946044921875,1428.8935546875,1614.626953125,1631.116943359375,1443.302978515625,1472.7203369140625
26,z,1.5509700775146484,1.9552686214447021,-1.7051355838775635,25.063180923461914,8.092940330505371,40.59330368041992,41.20438766479492,10.402448654174805,0.471330463886261,6.397182941436768,1.4243872165679932,1.3929309844970703,0.3005368709564209,0.6510445475578308,0.16420674324035645,-0.1241087019443512,-0.25722697377204895,-0.02523396722972393,-0.30536484718322754,-0.029956292361021042,0.07812163978815079,-0.011427679099142551,-0.4363331198692322,0.030070800334215164,-0.015320071019232273,-0.02504482865333557,-10.926342010498047,-12.190540313720703,6.110355854034424,-6.110355854034424,0.0,-16.138782501220703,-13.227193832397461,9.981334686279297,-13.007182121276855,0.0,-4.1723246574401855,26.18146514892578,67.84089660644531,61.89898681640625,129.3102569580078,63.16774368286133,81.86051177978516,64.03471374511719,266.26849365234375,67.84092712402344,474.5111083984375,115.48971557617188,-36.26219940185547,90.46329498291016,906.9029541015625,549.2525024414062,536.6345825195312,495.17364501953125,119.92025756835938,93.03153991699219,131.5887451171875,79.4684066772461,241.27577209472656,160.60977172851562,276.28125,119.92024230957031,486.2623291015625,218.14895629882812,-36.89930725097656,213.61875915527344,901.5074462890625,580.6787109375,614.0570678710938,501.577392578125,1060.7606201171875,898.760498046875,859.8858032226562,904.2052612304688,44.69682693481445,57.53221130371094,87.96182250976562,295.9660949707031,487.2043151855469,675.80859375,82.4386978149414,203.6605987548828,214.13259887695312,378.1090393066406,512.61279296875,688.1725463867188,1037.332275390625,1030.5782470703125,991.0925903320312,982.8751220703125
27,x,1.5006208419799805,1.3692817687988281,-29.40514373779297,-236.8067169189453,19.24753189086914,78.23956298828125,-61.7698974609375,-46.72764205932617,-8.13788890838623,-3.554635763168335,0.13439147174358368,0.4044765830039978,-0.36443978548049927,0.009165924973785877,-0.1890174299478531,-0.06742386519908905,-1.7675061225891113,0.024188579991459846,1.7095586061477661,-0.02167242392897606,0.0,0.0,0.0,0.0,0.0,0.0,-85.7365951538086,-54.27409744262695,15.105961799621582,15.105961799621582,15.11811351776123,15.768654823303223,22.953754425048828,19.06629753112793,4.605359077453613,4.468027114868164,58.654693603515625,35.70198440551758,104.77760314941406,157.47314453125,92.59114074707031,92.33230590820312,142.11346435546875,300.2001037597656,105.55416107177734,104.7776107788086,131.6057891845703,546.7337646484375,187.72105407714844,144.0586700439453,65.8867416381836,524.18310546875,254.76730346679688,130.9358673095703,322.902587890625,402.7359619140625,331.1292724609375,337.1932678222656,280.0306701660156,519.5307006835938,304.7104187011719,322.9026184082031,269.24420166015625,648.3553466796875,267.81781005859375,278.47857666015625,227.6094970703125,665.865966796875,129.19923400878906,268.72528076171875,157.2916717529297,308.3230285644531,163.65457153320312,146.74815368652344,112.78173065185547,155.96829223632812,103.8136978149414,46.9694709777832,72.99225616455078,-18.07526969909668,318.7388916015625,270.76446533203125,320.4480895996094,350.0446472167969,324.126220703125,366.19671630859375,98.33033752441406,181.14373779296875,36.31521987915039,280.329345703125
